metric,company_name,year,value,source
"Sebastian Jekutsch+CSR Report Available","Accenture","2012","Yes","https://www.unglobalcompact.org/system/attachments/21120/original/2013_UN_Global_Compact_Communication_on_Progress.pdf?1364591034"
"UN Global Compact+CSR Reporting Level","Accenture","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/21564"
"Sebastian Jekutsch+CSR Report Available","Accenture","2013","Yes","https://www.unglobalcompact.org/system/attachments/71751/original/Accenture_2012-2013_CCR_Executive_Summary.pdf?1396014174"
"UN Global Compact+CSR Reporting Level","Accenture","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/66911"
"Sebastian Jekutsch+CSR Report Available","Banco do Brasil","2011","Yes","https://www.unglobalcompact.org/system/attachments/16295/original/Banco_do_Brasil_Annual_Report_2011_english.pdf?1341424205"
"UN Global Compact+CSR Reporting Level","Banco do Brasil","2011","Active","https://www.unglobalcompact.org/COPs/active/17212"
"Sebastian Jekutsch+CSR Report Available","Banco do Brasil","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/163651/original/BB_RA14_portugu%C3%AAs_final.pdf?1432928386"
"UN Global Compact+CSR Reporting Level","Banco do Brasil","2014","Active","https://www.unglobalcompact.org/COPs/active/149781"
"Sebastian Jekutsch+CSR Report Available","Banco do Brasil","2010","Yes","https://www.unglobalcompact.org/system/attachments/10499/original/Banco_do_Brasil_-_Annual_Report_2010.pdf?1306525843"
"UN Global Compact+CSR Reporting Level","Banco do Brasil","2010","Active","https://www.unglobalcompact.org/COPs/active/11898"
"Sebastian Jekutsch+CSR Report Available","Banco do Brasil","2013","Yes","https://www.unglobalcompact.org/system/attachments/85031/original/BBRA13.pdf?1401473510"
"UN Global Compact+CSR Reporting Level","Banco do Brasil","2013","Active","https://www.unglobalcompact.org/COPs/active/78741"
"Sebastian Jekutsch+CSR Report Available","Banco do Brasil","2012","Yes","https://www.unglobalcompact.org/system/attachments/22808/original/Banco_do_Brasil_Annual_Report_2012.pdf?1371844905"
"UN Global Compact+CSR Reporting Level","Banco do Brasil","2012","Active","https://www.unglobalcompact.org/COPs/active/23047"
"Sebastian Jekutsch+CSR Report Available","CBRE Group","2011","Yes","https://www.unglobalcompact.org/system/attachments/16606/original/CBRE-2011.pdf?1342636581"
"UN Global Compact+CSR Reporting Level","CBRE Group","2011","Active","https://www.unglobalcompact.org/COPs/active/17497"
"Sebastian Jekutsch+CSR Report Available","CBRE Group","2010","Yes","https://www.unglobalcompact.org/system/attachments/11451/original/CBRE-2010-CRReport.pdf?1311868287"
"UN Global Compact+CSR Reporting Level","CBRE Group","2010","Active","https://www.unglobalcompact.org/COPs/active/12727"
"Sebastian Jekutsch+CSR Report Available","CBRE Group","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/107901/original/2013_CRReport.pdf?1410810213"
"UN Global Compact+CSR Reporting Level","CBRE Group","2013","Active","https://www.unglobalcompact.org/COPs/active/99391"
"Sebastian Jekutsch+CSR Report Available","CBRE Group","2012","Yes","https://www.unglobalcompact.org/system/attachments/22891/original/2012_Corporate_Responsibility_Report_FINAL.pdf?1372273468"
"UN Global Compact+CSR Reporting Level","CBRE Group","2012","Active","https://www.unglobalcompact.org/COPs/active/23114"
"Sebastian Jekutsch+CSR Report Available","Cisco Systems","2011","Yes","https://www.unglobalcompact.org/system/attachments/13739/original/CSR2011_full_report.pdf?1326413010"
"UN Global Compact+CSR Reporting Level","Cisco Systems","2011","Active","https://www.unglobalcompact.org/COPs/active/14843"
"Sebastian Jekutsch+CSR Report Available","Cisco Systems","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/126981/original/CSR_Report_2014.pdf?1418070937"
"UN Global Compact+CSR Reporting Level","Cisco Systems","2014","Active","https://www.unglobalcompact.org/COPs/active/116661"
"Sebastian Jekutsch+CSR Report Available","Cisco Systems","2013","Yes","https://www.unglobalcompact.org/system/attachments/19916/original/Full_Report.pdf?1358117439"
"UN Global Compact+CSR Reporting Level","Cisco Systems","2013","Active","https://www.unglobalcompact.org/COPs/active/20454"
"Sebastian Jekutsch+CSR Report Available","Ecolab","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/93911/original/Ecolab_UN_Global_Compact_CEO_Water_Mandate_COP_2013_Final.pdf?1404737053"
"UN Global Compact+CSR Reporting Level","Ecolab","2013","Active","https://www.unglobalcompact.org/COPs/active/86481"
"Sebastian Jekutsch+CSR Report Available","Ecolab","2012","Yes","https://www.unglobalcompact.org/system/attachments/23233/original/20130709_Ecolab_Compact_Mandate_COP_w_Letter.pdf?1373405286"
"UN Global Compact+CSR Reporting Level","Ecolab","2012","Active","https://www.unglobalcompact.org/COPs/active/23377"
"Sebastian Jekutsch+CSR Report Available","Fluor","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/17204/original/Fluor_UN_Global_Compact_Stmt_of_Continued_Support_March_2012.PDF?1346274434"", ""https://www.unglobalcompact.org/system/attachments/17205/original/Fluor_2011_Sustainability_Report.pdf?1346276173""]"
"UN Global Compact+CSR Reporting Level","Fluor","2012","Active","https://www.unglobalcompact.org/COPs/active/17988"
"Sebastian Jekutsch+CSR Report Available","Fluor","2010","Yes","https://www.unglobalcompact.org/system/attachments/9488/original/Fluor_UN_Global_Compact_CEO_Commitment_of_Continued_Support.pdf?1299620364"
"UN Global Compact+CSR Reporting Level","Fluor","2010","Active","https://www.unglobalcompact.org/COPs/active/10945"
"Sebastian Jekutsch+CSR Report Available","Fluor","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/104501/original/2014_Fluor_CEO_Statement_of_Continued_Support_Letter.pdf?1409253648"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/104511/original/2013_Fluor_Sustainability_Report.pdf?1409253648""]"
"UN Global Compact+CSR Reporting Level","Fluor","2014","Active","https://www.unglobalcompact.org/COPs/active/96151"
"Sebastian Jekutsch+CSR Report Available","Fluor","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/26831/original/2012%20Fluor%20Sustainability%20Report.pdf?1375384395"", ""https://www.unglobalcompact.org/system/attachments/26841/original/2013%20CEO%20Commitment%20of%20Continued%20Support%20Letter-Fluor.pdf?1375384395""]"
"UN Global Compact+CSR Reporting Level","Fluor","2013","Active","https://www.unglobalcompact.org/COPs/active/26631"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","General Electric","2013","0.07","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","General Electric","2013","8","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","General Electric","2013","2,607,036","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","General Electric","2013","0.20","http://www.peri.umass.edu/toxicair_current/"
"Sebastian Jekutsch+CSR Report Available","General Electric","2010","Yes","https://www.unglobalcompact.org/system/attachments/13238/original/ge_2010_citizenship_report.pdf?1323098882"
"UN Global Compact+CSR Reporting Level","General Electric","2010","Active","https://www.unglobalcompact.org/COPs/active/14390"
"Sebastian Jekutsch+CSR Report Available","General Electric","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/98481/original/GE-Sustainability-Highlights-2013.pdf?1406235964"
"UN Global Compact+CSR Reporting Level","General Electric","2014","Active","https://www.unglobalcompact.org/COPs/active/90411"
"Sebastian Jekutsch+CSR Report Available","General Electric","2012","Yes","https://www.unglobalcompact.org/system/attachments/22111/original/The_GE_2012_Sustainable_Growth_Report_PDF.docx?1369072845"
"UN Global Compact+CSR Reporting Level","General Electric","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/22416"
"Sebastian Jekutsch+CSR Report Available","GIA (Gemological Institute of America)","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/97251/original/GIA_2014_COP_Submission.pdf?1405725482"
"UN Global Compact+CSR Reporting Level","GIA (Gemological Institute of America)","2014","Active","https://www.unglobalcompact.org/COPs/active/89361"
"Sebastian Jekutsch+CSR Report Available","GIA (Gemological Institute of America)","2013","Yes","https://www.unglobalcompact.org/system/attachments/26111/original/GIA%20UN%20Global%20Compact%20COP%2007%2029%2013.pdf?1375111912"
"UN Global Compact+CSR Reporting Level","GIA (Gemological Institute of America)","2013","Active","https://www.unglobalcompact.org/COPs/active/25981"
"B Corporations+Overall B Score","HCA Holdings","2012","151","http://www.bcorporation.net/community/hca/impact-report/2012-10-08-000000"
"B Corporations+Environment Score","HCA Holdings","2012","6","http://www.bcorporation.net/community/hca/impact-report/2012-10-08-000000"
"B Corporations+Workers Score","HCA Holdings","2012","53","http://www.bcorporation.net/community/hca/impact-report/2012-10-08-000000"
"B Corporations+Customers Score","HCA Holdings","2012","{""Company Score""=>""44"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/hca/impact-report/2012-10-08-000000"
"B Corporations+Community Score","HCA Holdings","2012","32","http://www.bcorporation.net/community/hca/impact-report/2012-10-08-000000"
"B Corporations+Governance Score","HCA Holdings","2012","18","http://www.bcorporation.net/community/hca/impact-report/2012-10-08-000000"
"B Corporations+Overall B Score","HCA Holdings","2015","156","http://www.bcorporation.net/community/hca/impact-report/2015-01-09-000000"
"B Corporations+Environment Score","HCA Holdings","2015","5","http://www.bcorporation.net/community/hca/impact-report/2015-01-09-000000"
"B Corporations+Workers Score","HCA Holdings","2015","45","http://www.bcorporation.net/community/hca/impact-report/2015-01-09-000000"
"B Corporations+Customers Score","HCA Holdings","2015","{""Company Score""=>""53"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/hca/impact-report/2015-01-09-000000"
"B Corporations+Community Score","HCA Holdings","2015","49","http://www.bcorporation.net/community/hca/impact-report/2015-01-09-000000"
"B Corporations+Governance Score","HCA Holdings","2015","19","http://www.bcorporation.net/community/hca/impact-report/2015-01-09-000000"
"Sebastian Jekutsch+CSR Report Available","PKN Orlen","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/109881/original/Raport_spolecznej_odpowiedzialnosci_biznesu_PKN_ORLEN_2013_eng.pdf?1411553880"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/109891/original/Raport_spolecznej_odpowiedzialnosci_biznesu_PKN_ORLEN_2013_pl.pdf?1411553880""]"
"UN Global Compact+CSR Reporting Level","PKN Orlen","2013","Active","https://www.unglobalcompact.org/COPs/active/101291"
"Sebastian Jekutsch+CSR Report Available","PKN Orlen","2009","Yes","https://www.unglobalcompact.org/system/attachments/11400/original/Corporate_responsibility_report_2009.pdf?1311686833"
"UN Global Compact+CSR Reporting Level","PKN Orlen","2009","Active","https://www.unglobalcompact.org/COPs/active/12681"
"Sebastian Jekutsch+CSR Report Available","PKN Orlen","2012","Yes","https://www.unglobalcompact.org/system/attachments/50371/original/ORLEN_CSR_2012_ENG.pdf?1385542004"
"UN Global Compact+CSR Reporting Level","PKN Orlen","2012","Active","https://www.unglobalcompact.org/COPs/active/47311"
"Sebastian Jekutsch+CSR Report Available","PKN Orlen","2011","Yes","https://www.unglobalcompact.org/system/attachments/19870/original/ORLEN_CSR_ENG_net_2011.pdf?1357808758"
"UN Global Compact+CSR Reporting Level","PKN Orlen","2011","Learner","https://www.unglobalcompact.org/COPs/learner/20402"
"Sebastian Jekutsch+CSR Report Available","PKN Orlen","2010","Yes","[""https://www.unglobalcompact.org/system/attachments/11984/original/Raport_CSR_2009_EN.pdf?1316081105"", ""https://www.unglobalcompact.org/system/attachments/11985/original/Code_of_Ethics.pdf?1316081105"", ""https://www.unglobalcompact.org/system/attachments/11986/original/RAPORT_CSR_2005_2006_eng_last_version.pdf?1316081105"", ""https://www.unglobalcompact.org/system/attachments/11987/original/Raport_CSR_2008_EN.pdf?1316081105"", ""https://www.unglobalcompact.org/system/attachments/11988/original/Environmental_Report_2005.pdf?1316081105"", ""https://www.unglobalcompact.org/system/attachments/11989/original/Environmental_Report_2006.pdf?1316081105"", ""https://www.unglobalcompact.org/system/attachments/11990/original/Environmental_Report_2007.pdf?1316081105"", ""https://www.unglobalcompact.org/system/attachments/11991/original/Deklaracja_w_sprawie_zrownowazonego_rozwoju_w_branzy_energetycznej_w_Polsce.pdf?1316081105"", ""https://www.unglobalcompact.org/system/attachments/11992/original/Kodeks_Odpowiedzialnego_Biznesu.pdf?1316081105""]"
"UN Global Compact+CSR Reporting Level","PKN Orlen","2010","Advanced","https://www.unglobalcompact.org/COPs/advanced/13213"
"Sebastian Jekutsch+CSR Report Available","Shiseido","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/11758/original/backnumber2010j01.pdf?1314586341"", ""https://www.unglobalcompact.org/system/attachments/11759/original/_.pdf?1314586341""]"
"UN Global Compact+CSR Reporting Level","Shiseido","2011","Active","https://www.unglobalcompact.org/COPs/active/13014"
"Sebastian Jekutsch+CSR Report Available","Shiseido","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/17171/original/shiseido_anual_report_2012_e_.pdf?1346054412"", ""https://www.unglobalcompact.org/system/attachments/17172/original/shiseido_anual_report_2012_j_.pdf?1346054412""]"
"UN Global Compact+CSR Reporting Level","Shiseido","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/17971"
"Sebastian Jekutsch+CSR Report Available","Shiseido","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/32071/original/Annual%20Report%202013%20e%20.pdf?1378364719"", ""https://www.unglobalcompact.org/system/attachments/32081/original/Annual%20Report%202013%20j%20.pdf?1378364719""]"
"UN Global Compact+CSR Reporting Level","Shiseido","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/30961"
"Sebastian Jekutsch+CSR Report Available","Shiseido","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/105741/original/Annual_Report_2014_j.pdf?1409814345"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/105751/original/Annual_Report_2014_e.pdf?1409814345""]"
"UN Global Compact+CSR Reporting Level","Shiseido","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/97371"
"Sebastian Jekutsch+CSR Report Available","Symantec","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/129521/original/CR_Report_2014_Final_with_GRI_logo.pdf?1418684229"
"UN Global Compact+CSR Reporting Level","Symantec","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/118441"
