wikirate_id;wikirate_name;wikipedia_url
58548;IOI Group;http://en.wikipedia.org/wiki/IOI_Group
58536;Chang Hwa Bank;http://en.wikipedia.org/wiki/Chang_Hwa_Bank
58532;ISS;http://en.wikipedia.org/wiki/ISS_A/S
58528;Sino Land;http://en.wikipedia.org/wiki/Sino_Land
58512;Joyo Bank;http://en.wikipedia.org/wiki/Joyo_Bank
58504;Alpiq Holding;http://en.wikipedia.org/wiki/Alpiq
58496;Israel Corp;https://en.wikipedia.org/wiki/Israel_Corp
58487;Jyske Bank;http://en.wikipedia.org/wiki/Jyske_Bank
58451;Angang Steel;http://en.wikipedia.org/wiki/Angang_Steel_Company
58447;X5 Retail Group;https://en.wikipedia.org/wiki/X5_Retail_Group
58419;SOHO China;http://en.wikipedia.org/wiki/SOHO_China
58415;Kerry Group;http://en.wikipedia.org/wiki/Kerry_Group
58407;Alfa Laval;http://en.wikipedia.org/wiki/Alfa_Laval
58395;ITV;http://en.wikipedia.org/wiki/ITV_plc
58391;Nomos Bank;https://en.wikipedia.org/wiki/Nomos_Bank
58379;Shimizu;http://en.wikipedia.org/wiki/Shimizu_Corporation
58363;ST Engineering;http://en.wikipedia.org/wiki/ST_Engineering
58335;AU Optronics;http://en.wikipedia.org/wiki/AU_Optronics
58327;GEA Group;http://en.wikipedia.org/wiki/GEA_Group
58323;Markel;http://en.wikipedia.org/wiki/Markel_Corporation
58311;UCB;http://en.wikipedia.org/wiki/United_Christian_Broadcasters
58307;Petro Rabigh;http://en.wikipedia.org/wiki/Petro_Rabigh
58295;UC Rusal;http://en.wikipedia.org/wiki/Rusal
58291;Rite Aid;http://en.wikipedia.org/wiki/Rite_Aid
58287;AGCO;http://en.wikipedia.org/wiki/AGCO
58283;CCR;http://en.wikipedia.org/wiki/CCR_S.A.
58267;Aozora Bank;http://en.wikipedia.org/wiki/Aozora_Bank
58263;AGL Energy;http://en.wikipedia.org/wiki/AGL_Energy
58259;Evraz Group;http://en.wikipedia.org/wiki/Evraz
58255;TCL Corp;http://en.wikipedia.org/wiki/TCL_Corporation
58243;Severn Trent;http://en.wikipedia.org/wiki/Severn_Trent
58223;Torchmark;http://en.wikipedia.org/wiki/Torchmark
58215;Nitto Denko;http://en.wikipedia.org/wiki/Nitto_Denko
58195;Savola Group;http://en.wikipedia.org/wiki/The_Savola_Group
58191;IDBI Bank;http://en.wikipedia.org/wiki/IDBI_Bank
58171;Empire;http://en.wikipedia.org/wiki/Empire_Company
58167;Delek Group;http://en.wikipedia.org/wiki/Delek
58163;OTP Bank;http://en.wikipedia.org/wiki/OTP_Bank
58159;Shinsei Bank;http://en.wikipedia.org/wiki/Shinsei_Bank
58151;Thai Beverage;http://en.wikipedia.org/wiki/ThaiBev
58135;Harbin Bank;https://en.wikipedia.org/wiki/Harbin_Bank
58127;Clorox;http://en.wikipedia.org/wiki/Clorox
58115;JM Smucker;https://en.wikipedia.org/wiki/JM_Smucker
58111;Ingram Micro;http://en.wikipedia.org/wiki/Ingram_Micro
58099;CP All;http://en.wikipedia.org/wiki/CP_ALL
58091;Oriental Land;http://en.wikipedia.org/wiki/The_Oriental_Land_Company
58083;Cosmo Oil;http://en.wikipedia.org/wiki/Cosmo_Oil_Company
58066;Want Want China;http://en.wikipedia.org/wiki/Want_Want_China
58058;Moody's;http://en.wikipedia.org/wiki/Moody's_Corporation
58054;WR Berkley;https://en.wikipedia.org/wiki/WR_Berkley
58034;Chiba Bank;http://en.wikipedia.org/wiki/Chiba_Bank
58030;CPFL Energia;http://en.wikipedia.org/wiki/CPFL_Energia
58014;E-mart;http://en.wikipedia.org/wiki/E-mart
58002;Hong Kong Exchanges;http://en.wikipedia.org/wiki/Hong_Kong_Exchanges_and_Clearing
57994;Noble;http://en.wikipedia.org/wiki/Noble_Group
57990;Colruyt;http://en.wikipedia.org/wiki/Colruyt_Group
57978;Osaka Gas;http://en.wikipedia.org/wiki/Osaka_Gas
57966;AmBank Group;http://en.wikipedia.org/wiki/AmBank
57954;Delta Lloyd;http://en.wikipedia.org/wiki/Delta_Lloyd_Group
57946;Dollar Tree;http://en.wikipedia.org/wiki/Dollar_Tree
57926;Arab Bank;http://en.wikipedia.org/wiki/Arab_Bank
57922;CMS Energy;http://en.wikipedia.org/wiki/CMS_Energy
57894;Shaw Communications;http://en.wikipedia.org/wiki/Shaw_Communications
57854;BorgWarner;http://en.wikipedia.org/wiki/BorgWarner
57838;Neste Oil;http://en.wikipedia.org/wiki/Neste
57834;Ventas;http://en.wikipedia.org/wiki/Ventas_(company)
57826;Mediatek;http://en.wikipedia.org/wiki/MediaTek
57818;Legrand;http://en.wikipedia.org/wiki/Legrand_(company)
57814;DP World;http://en.wikipedia.org/wiki/DP_World
57810;Pohjola Bank;https://en.wikipedia.org/wiki/Pohjola_Bank
57806;Rock-Tenn;http://en.wikipedia.org/wiki/RockTenn
57798;Qingdao Haier;http://en.wikipedia.org/wiki/Haier
57786;Wendel;http://en.wikipedia.org/wiki/Wendel_(group)
57778;Wynn Resorts;http://en.wikipedia.org/wiki/Wynn_Resorts
57766;Grupo Carso;http://en.wikipedia.org/wiki/Grupo_Carso
57746;Noble Group;http://en.wikipedia.org/wiki/Noble_Group
57742;CGI Group;http://en.wikipedia.org/wiki/CGI_Group
57734;Canara Bank;http://en.wikipedia.org/wiki/Canara_Bank
57722;Korea Gas;http://en.wikipedia.org/wiki/Korea_Gas_Corporation
57714;GAIL India;http://en.wikipedia.org/wiki/GAIL
57697;GKN;http://en.wikipedia.org/wiki/GKN
57681;CIT Group;http://en.wikipedia.org/wiki/CIT_Group
57661;WW Grainger;http://en.wikipedia.org/wiki/Grainger_Games
57657;RusHydro;http://en.wikipedia.org/wiki/RusHydro
57625;Actavis;http://en.wikipedia.org/wiki/Actavis
57621;UBI Banca;http://en.wikipedia.org/wiki/UBI_Banca
57617;Galp Energia;http://en.wikipedia.org/wiki/Galp_Energia
57605;Lixil Group;https://en.wikipedia.org/wiki/Lixil_Group
57577;Ensco;http://en.wikipedia.org/wiki/ENSCO,_Inc.
57561;RTL Group;http://en.wikipedia.org/wiki/RTL_Group
57545;Krung Thai Bank;http://en.wikipedia.org/wiki/Krung_Thai_Bank
57525;EnBW-Energie Baden;http://en.wikipedia.org/wiki/EnBW
57489;Grupo Inbursa;http://en.wikipedia.org/wiki/Inbursa
57481;Devon Energy;http://en.wikipedia.org/wiki/Devon_Energy
57477;Japan Airlines;http://en.wikipedia.org/wiki/Japan_Airlines
57473;Riyad Bank;http://en.wikipedia.org/wiki/Riyad_Bank
57453;KeyCorp;http://en.wikipedia.org/wiki/KeyBank
57445;Bangkok Bank;http://en.wikipedia.org/wiki/Bangkok_Bank
57393;DTE Energy;http://en.wikipedia.org/wiki/DTE_Energy
57388;Magnit;http://en.wikipedia.org/wiki/Magnit
57384;Isuzu Motors;http://en.wikipedia.org/wiki/Isuzu_Motors
57380;XL Group;https://en.wikipedia.org/wiki/XL_Group
57372;CME Group;http://en.wikipedia.org/wiki/CME_Group
57360;BAE Systems;http://en.wikipedia.org/wiki/BAE_Systems
57348;Asahi Kasei;http://en.wikipedia.org/wiki/Asahi_Kasei
57340;Bancolombia;http://en.wikipedia.org/wiki/Bancolombia
57324;Couche Tard;https://en.wikipedia.org/wiki/Couche_Tard
57296;Murphy Oil;http://en.wikipedia.org/wiki/Murphy_Oil
57292;M&T Bank;http://en.wikipedia.org/wiki/M&T_Bank
57252;SLM;http://en.wikipedia.org/wiki/Sallie_Mae
57243;Alpha Bank;http://en.wikipedia.org/wiki/Alpha_Bank
57239;Public Bank;https://en.wikipedia.org/wiki/Public_Bank
57231;Tokyo Gas;http://en.wikipedia.org/wiki/Tokyo_Gas
57223;Hartford Financial Services;http://en.wikipedia.org/wiki/The_Hartford
57195;Xcel Energy;http://en.wikipedia.org/wiki/Xcel_Energy
57191;Grupo Aval;https://en.wikipedia.org/wiki/Grupo_Aval
57167;Aisin Seiki;http://en.wikipedia.org/wiki/Aisin_Seiki
57163;Suncorp Group;http://en.wikipedia.org/wiki/Suncorp_Group
57143;Thales;http://en.wikipedia.org/wiki/Thales_Group
57122;DISH Network;http://en.wikipedia.org/wiki/Dish_Network
57094;Piraeus Bank;http://en.wikipedia.org/wiki/Piraeus_Bank
57082;CEZ Group;https://en.wikipedia.org/wiki/CEZ_Group
57078;Bank Mandiri;http://en.wikipedia.org/wiki/Bank_Mandiri
57070;GFNorte;http://en.wikipedia.org/wiki/Banorte
57057;SK Telecom;http://en.wikipedia.org/wiki/SK_Telecom
57037;Tenaga Nasional;http://en.wikipedia.org/wiki/Tenaga_Nasional
57021;Suzuki Motor;http://en.wikipedia.org/wiki/Suzuki
56985;GDF SUEZ;http://en.wikipedia.org/wiki/GDF_Suez_IT
56964;Saudi Telecom;http://en.wikipedia.org/wiki/Saudi_Telecom_Company
56956;Grupo ACS;http://en.wikipedia.org/wiki/Grupo_ACS
56948;Freddie Mac;http://en.wikipedia.org/wiki/Freddie_Mac
56940;Marathon Oil;http://en.wikipedia.org/wiki/Marathon_Oil
56932;CBS;http://en.wikipedia.org/wiki/CBS_Records_(2006)
56928;Huaxia Bank;https://en.wikipedia.org/wiki/Huaxia_Bank
56924;Fannie Mae;http://en.wikipedia.org/wiki/Fannie_Mae
56916;EDP-Energias de Portugal;http://en.wikipedia.org/wiki/Energias_de_Portugal
56912;WPP;http://en.wikipedia.org/wiki/WPP_plc
56900;OMV Group;http://en.wikipedia.org/wiki/OMV
56896;Maybank;http://en.wikipedia.org/wiki/Maybank
56892;Kinder Morgan;http://en.wikipedia.org/wiki/Kinder_Morgan
56888;BB&T;http://en.wikipedia.org/wiki/BB&T
56884;Husky Energy;http://en.wikipedia.org/wiki/Husky_Energy
56880;China Vanke;http://en.wikipedia.org/wiki/Vanke
56872;Air Liquide;http://en.wikipedia.org/wiki/Air_Liquide
56860;JX Holdings;http://en.wikipedia.org/wiki/JX_Holdings
56856;Ping An Bank;http://en.wikipedia.org/wiki/Ping_An_Bank
56844;CNP Assurances;http://en.wikipedia.org/wiki/CNP_Assurances
56840;VTB Bank;http://en.wikipedia.org/wiki/VTB
56832;KBC Group;http://en.wikipedia.org/wiki/KBC_Bank
56804;Denso;http://en.wikipedia.org/wiki/Denso
56799;PTT PCL;https://en.wikipedia.org/wiki/PTT_PCL
56787;AIA Group;http://en.wikipedia.org/wiki/AIA_Group_Limited
56755;Industrial Bank;http://en.wikipedia.org/wiki/Industrial_Bank_Co.
56707;Sberbank;http://en.wikipedia.org/wiki/Sberbank_of_Russia
56689;Bank of China;http://en.wikipedia.org/wiki/Bank_of_China
56664;Ajinomoto;http://en.wikipedia.org/wiki/Ajinomoto
56618;Nordstrom;http://en.wikipedia.org/wiki/Nordstrom
56563;Barrick Gold;http://en.wikipedia.org/wiki/Barrick_Gold
56551;Amdocs;http://en.wikipedia.org/wiki/Amdocs
56510;Jardine Matheson;http://en.wikipedia.org/wiki/Jardine_Matheson
56506;Blackstone Group;http://en.wikipedia.org/wiki/The_Blackstone_Group
56499;Wynn Macau;https://en.wikipedia.org/wiki/Wynn_Macau
56489;China Unicom;http://en.wikipedia.org/wiki/China_Unicom
56469;Femsa;http://en.wikipedia.org/wiki/FEMSA
56462;China Overseas Land & Investment;http://en.wikipedia.org/wiki/China_Overseas_Land_and_Investment_Limited
56428;KBC Groep;https://en.wikipedia.org/wiki/KBC_Groep
56404;MeadWestvaco;http://en.wikipedia.org/wiki/MeadWestvaco
56376;Pearson;http://en.wikipedia.org/wiki/Pearson_PLC
56355;Novozymes;http://en.wikipedia.org/wiki/Novozymes
56331;Sodexo;http://en.wikipedia.org/wiki/Sodexo
56322;Harris;http://en.wikipedia.org/wiki/Harris_Corporation
56291;Umicore;http://en.wikipedia.org/wiki/Umicore
56263;Seabourn;http://en.wikipedia.org/wiki/Seabourn_Cruise_Line
56210;Sonae SGPS;http://en.wikipedia.org/wiki/Sonae
56200;Premier Farnell plc;http://en.wikipedia.org/wiki/Premier_Farnell
56193;Holland America Line;http://en.wikipedia.org/wiki/Holland_America_Line
56189;Encana;http://en.wikipedia.org/wiki/Encana
56185;Dun & Bradstreet;http://en.wikipedia.org/wiki/Dun_&_Bradstreet
56161;US Steel;http://en.wikipedia.org/wiki/U.S._Steel
56142;SingTel;http://en.wikipedia.org/wiki/Singtel
56134;Sempra Energy;http://en.wikipedia.org/wiki/Sempra_Energy
56129;Paychex;http://en.wikipedia.org/wiki/Paychex
56125;PKN Orlen;http://en.wikipedia.org/wiki/PKN_Orlen
56104;Massachusetts Mutual Life Insurance Company;http://en.wikipedia.org/wiki/Massachusetts_Mutual_Life_Insurance_Company
56093;Iberdrola;http://en.wikipedia.org/wiki/Iberdrola
56089;HCA Holdings;http://en.wikipedia.org/wiki/Hospital_Corporation_of_America
56054;Capgemini;http://en.wikipedia.org/wiki/Capgemini
56042;Avnet;http://en.wikipedia.org/wiki/Avnet
56039;Aramark;http://en.wikipedia.org/wiki/Aramark
56031;Aflac;http://en.wikipedia.org/wiki/Aflac
56023;ABB;http://en.wikipedia.org/wiki/ABB_Group
56005;Dial;http://en.wikipedia.org/wiki/Dial_Records_(1999)
55941;Revlon;http://en.wikipedia.org/wiki/Revlon
55780;VICCO;http://en.wikipedia.org/wiki/Vicco_Group
55407;Studio 10;https://en.wikipedia.org/wiki/Studio_10
55316;Solid Gold;https://en.wikipedia.org/wiki/Solid_Gold
55289;Soap Opera;https://en.wikipedia.org/wiki/Soap_Opera
54998;Ryan Scott;https://en.wikipedia.org/wiki/Ryan_Scott
54797;Provida Organics;http://en.wikipedia.org/wiki/Provida
54707;Planet;http://en.wikipedia.org/wiki/Planet_Records_Europe
54555;Out to Sea;https://en.wikipedia.org/wiki/Out_to_Sea
54532;London;http://en.wikipedia.org/wiki/London_Company
54313;Neways;http://en.wikipedia.org/wiki/Neways
54131;Mr. Smith;https://en.wikipedia.org/wiki/Mr._Smith
53958;Maria Lani;https://en.wikipedia.org/wiki/Maria_Lani
53947;Manic Panic;https://en.wikipedia.org/wiki/Manic_Panic
53801;Little Twig;https://en.wikipedia.org/wiki/Little_Twig
53754;Life Choice;https://en.wikipedia.org/wiki/Life_Choice
53731;Le Labo;https://en.wikipedia.org/wiki/Le_Labo
53456;Jack Black;https://en.wikipedia.org/wiki/Jack_black
53105;Andrea International Industries;http://en.wikipedia.org/wiki/American_Industries
52992;Food Lion;http://en.wikipedia.org/wiki/Food_Lion
52880;Erno Laszlo;https://en.wikipedia.org/wiki/Erno_Laszlo
52840;Elta;http://en.wikipedia.org/wiki/Hellenic_Post
52784;Ecover;http://en.wikipedia.org/wiki/Ecover
52643;Dr. Dobbs;https://en.wikipedia.org/wiki/Dr._Dobbs
52616;Doc Johnson;http://en.wikipedia.org/wiki/Doc_Johnson
52556;Dermalogica;http://en.wikipedia.org/wiki/Dermalogica
52463;Country Comfort;https://en.wikipedia.org/wiki/Country_Comfort
52424;Conair;http://en.wikipedia.org/wiki/Conair_Group
52340;Cindy Jackson;https://en.wikipedia.org/wiki/Cindy_Jackson
52288;Carlson Laboratories;http://en.wikipedia.org/wiki/Carlson_Companies
51891;Bath Island;https://en.wikipedia.org/wiki/Bath_Island
51590;Amyris;http://en.wikipedia.org/wiki/Amyris_(company)
51471;AHAVA;http://en.wikipedia.org/wiki/Ahava
51401;Keppel Corp;https://en.wikipedia.org/wiki/Keppel_Corp
51397;JC Penney;http://en.wikipedia.org/wiki/J._C._Penney
51394;Power Financial;https://en.wikipedia.org/wiki/Power_Financial
51379;Sun Microsystems Inc.;http://en.wikipedia.org/wiki/Sun_Microsystems
51373;Statkraft;http://en.wikipedia.org/wiki/Statkraft
51361;Indra Sistemas;http://en.wikipedia.org/wiki/Indra_Sistemas
51358;Wegmans Food Markets, Inc.;http://en.wikipedia.org/wiki/Wegmans
51339;Comme Il Faut;http://en.wikipedia.org/wiki/Comme_Il_Faut
51333;OfficeMax;http://en.wikipedia.org/wiki/OfficeMax
51327;Sharp HealthCare;http://en.wikipedia.org/wiki/Sharp_HealthCare
51316;CUNA Mutual Group;http://en.wikipedia.org/wiki/CUNA_Mutual_Group
51310;AECOM;http://en.wikipedia.org/wiki/AECOM
51304;University Hospitals;https://en.wikipedia.org/wiki/University_Hospitals
51301;The Timken Company;http://en.wikipedia.org/wiki/Timken_Company
51292;Teachers Mutual Bank;http://en.wikipedia.org/wiki/Teachers_Mutual_Bank
51289;TSYS;http://en.wikipedia.org/wiki/TSYS
51273;ManpowerGroup;http://en.wikipedia.org/wiki/ManpowerGroup
51266;Kao Corporation;http://en.wikipedia.org/wiki/Kao_Corporation
51263;Hitachi Data Systems;http://en.wikipedia.org/wiki/Hitachi_Data_Systems
51181;Equifax;http://en.wikipedia.org/wiki/Equifax
51178;Cameco;http://en.wikipedia.org/wiki/Cameco
51171;Prysmian;http://en.wikipedia.org/wiki/Prysmian_Group
51158;Windstream;http://en.wikipedia.org/wiki/Windstream_Holdings
51155;TripAdvisor;http://en.wikipedia.org/wiki/TripAdvisor
51133;Sydbank;http://en.wikipedia.org/wiki/Sydbank
51122;Stericycle;http://en.wikipedia.org/wiki/Stericycle
51119;Vopak;http://en.wikipedia.org/wiki/Vopak
51115;China Fortune Land Development;https://en.wikipedia.org/wiki/China_Fortune_Land_Development
51104;Makita;http://en.wikipedia.org/wiki/Makita
51085;Icade;http://en.wikipedia.org/wiki/Icade
51066;Daelim Industrial;http://en.wikipedia.org/wiki/Daelim
51044;Andritz;http://en.wikipedia.org/wiki/Andritz_AG
51020;Aryzta;http://en.wikipedia.org/wiki/Aryzta
51017;Tosoh;http://en.wikipedia.org/wiki/Tosoh
51009;InterContinental Hotels;http://en.wikipedia.org/wiki/InterContinental_Hotels_Group
50991;Orkla;http://en.wikipedia.org/wiki/Orkla_Group
50980;Fraport;http://en.wikipedia.org/wiki/Fraport
50965;ICAP;http://en.wikipedia.org/wiki/ICAP_(company)
50915;Shimano;http://en.wikipedia.org/wiki/Shimano
50912;Lawson;http://en.wikipedia.org/wiki/Lawson_(store)
50897;Pandora;http://en.wikipedia.org/wiki/Pandora_(jewelry)
50889;Vertex Pharmaceuticals;http://en.wikipedia.org/wiki/Vertex_Pharmaceuticals
50848;Inventec;http://en.wikipedia.org/wiki/Inventec
50841;Workday, Inc.;http://en.wikipedia.org/wiki/Workday,_Inc.
50838;Gemalto;http://en.wikipedia.org/wiki/Gemalto
50831;Inchcape;http://en.wikipedia.org/wiki/Inchcape_plc
50789;Aurubis;http://en.wikipedia.org/wiki/Aurubis
50763;DCC;http://en.wikipedia.org/wiki/DCC_plc
50748;Herbalife;http://en.wikipedia.org/wiki/Herbalife
50745;Airgas;http://en.wikipedia.org/wiki/Airgas
50742;Supervalu;http://en.wikipedia.org/wiki/SuperValu_(Ireland)
50715;Nelnet;http://en.wikipedia.org/wiki/Nelnet
50712;Illumina;http://en.wikipedia.org/wiki/Illumina_(company)
50709;Gannett;http://en.wikipedia.org/wiki/Gannett_Company
50701;Commercial International Bank;http://en.wikipedia.org/wiki/Commercial_International_Bank
50658;VeriSign;http://en.wikipedia.org/wiki/Verisign
50627;Kansas City Southern;http://en.wikipedia.org/wiki/Kansas_City_Southern_(company)
50604;Ayala;http://en.wikipedia.org/wiki/Ayala_Corporation
50585;BayWa;http://en.wikipedia.org/wiki/BayWa
50550;Ziggo;http://en.wikipedia.org/wiki/Ziggo
50543;Atco;http://en.wikipedia.org/wiki/ATCO
50532;Banrisul;http://en.wikipedia.org/wiki/Banrisul
50525;Almarai;http://en.wikipedia.org/wiki/Almarai
50522;JTEKT;http://en.wikipedia.org/wiki/JTEKT
50493;Liberbank;http://en.wikipedia.org/wiki/Liberbank
50449;China Communications Services;http://en.wikipedia.org/wiki/China_Communications_Services_Corporation
50426;Alexion Pharmaceuticals;http://en.wikipedia.org/wiki/Alexion_Pharmaceuticals
50419;Lanxess;http://en.wikipedia.org/wiki/Lanxess
50396;Hyosung;http://en.wikipedia.org/wiki/Hyosung
50366;Metso;http://en.wikipedia.org/wiki/Metso
50356;Hikvision;http://en.wikipedia.org/wiki/Hikvision
50326;Altera;http://en.wikipedia.org/wiki/Altera
50315;Capita;http://en.wikipedia.org/wiki/Capita
50311;Wistron;http://en.wikipedia.org/wiki/Wistron_Corporation
50292;Embraer;http://en.wikipedia.org/wiki/Embraer
50277;Mechel;http://en.wikipedia.org/wiki/Mechel
50258;Cosan;http://en.wikipedia.org/wiki/Cosan
50251;Actelion;http://en.wikipedia.org/wiki/Actelion
50220;Sigma-Aldrich;http://en.wikipedia.org/wiki/Sigma-Aldrich
50217;Petsmart;http://en.wikipedia.org/wiki/PetSmart
50195;Terumo;http://en.wikipedia.org/wiki/Terumo
50187;Scripps Networks Interactive;http://en.wikipedia.org/wiki/Scripps_Networks_Interactive
50184;Sika;http://en.wikipedia.org/wiki/Sika_AG
50178;Grifols;http://en.wikipedia.org/wiki/Grifols
50171;Hexagon;http://en.wikipedia.org/wiki/Hexagon_AB
50164;Whitbread;http://en.wikipedia.org/wiki/Whitbread
50106;Fastenal;http://en.wikipedia.org/wiki/Fastenal
50095;Netease;http://en.wikipedia.org/wiki/NetEase
50092;KLA-Tencor;http://en.wikipedia.org/wiki/KLA-Tencor
50077;E-Trade Financial;http://en.wikipedia.org/wiki/E-Trade
50059;Remgro;http://en.wikipedia.org/wiki/Remgro
50052;Ametek;http://en.wikipedia.org/wiki/Ametek
50048;EQT;http://en.wikipedia.org/wiki/EQT
50045;TAQA;http://en.wikipedia.org/wiki/TAQA
50034;STRABAG;http://en.wikipedia.org/wiki/Strabag
50031;Cerner;http://en.wikipedia.org/wiki/Cerner
50028;Gecina;http://en.wikipedia.org/wiki/Gecina
50021;Banco Occidental;http://en.wikipedia.org/wiki/Banco_Occidental_de_Descuento
50017;Pioneer Natural Resources;http://en.wikipedia.org/wiki/Pioneer_Natural_Resources
50007;Tele2;http://en.wikipedia.org/wiki/Tele2
49988;Perrigo;http://en.wikipedia.org/wiki/Perrigo
49973;Iliad;http://en.wikipedia.org/wiki/Iliad_SA
49969;Sany Heavy Industry;http://en.wikipedia.org/wiki/Sany
49958;Flowserve;http://en.wikipedia.org/wiki/Flowserve
49939;Ball;http://en.wikipedia.org/wiki/Ball_Corporation
49936;Bunzl;http://en.wikipedia.org/wiki/Bunzl
49926;SCANA;http://en.wikipedia.org/wiki/SCANA
49919;Unicharm;http://en.wikipedia.org/wiki/Unicharm
49909;Calpine;http://en.wikipedia.org/wiki/Calpine
49906;Kajima;http://en.wikipedia.org/wiki/Kajima
49899;Coloplast;http://en.wikipedia.org/wiki/Coloplast
49892;Vallourec;http://en.wikipedia.org/wiki/Vallourec
49881;Ternium;http://en.wikipedia.org/wiki/Ternium
49878;LabCorp;http://en.wikipedia.org/wiki/LabCorp
49867;Xilinx;http://en.wikipedia.org/wiki/Xilinx
49845;Zoetis;http://en.wikipedia.org/wiki/Zoetis
49842;Abengoa;http://en.wikipedia.org/wiki/Abengoa
49836;Obayashi;http://en.wikipedia.org/wiki/Obayashi_Corporation
49810;Regeneron Pharmaceuticals;http://en.wikipedia.org/wiki/Regeneron
49789;Hoya;http://en.wikipedia.org/wiki/Hoya_Corporation
49786;OMRON;http://en.wikipedia.org/wiki/Omron
49767;BBMG;http://en.wikipedia.org/wiki/BBMG
